239.0,149.0,28.0,27.0
239.0,149.0,28.0,27.0
239.0,149.0,29.0,27.0
238.0,149.0,29.0,27.0
238.0,149.0,30.0,27.0
237.0,149.0,30.0,27.0
237.0,150.0,30.0,28.0
237.0,150.0,31.0,28.0
236.0,150.0,31.0,28.0
236.0,150.0,32.0,28.0
235.0,150.0,32.0,28.0
235.0,150.0,33.0,28.0
235.0,150.0,33.0,28.0
234.0,150.0,33.0,28.0
234.0,150.0,34.0,28.0
233.0,150.0,34.0,28.0
233.0,150.0,35.0,28.0
233.0,150.0,35.0,28.0
232.0,150.0,36.0,28.0
232.0,150.0,36.0,28.0
231.0,150.0,36.0,28.0
231.0,150.0,37.0,28.0
231.0,150.0,37.0,28.0
230.0,150.0,38.0,28.0
230.0,150.0,38.0,28.0
230.0,151.0,39.0,29.0
228.0,151.0,39.0,28.0
227.0,151.0,40.0,28.0
226.0,151.0,41.0,28.0
225.0,151.0,42.0,28.0
224.0,152.0,42.0,28.0
223.0,152.0,43.0,28.0
222.0,152.0,44.0,28.0
221.0,152.0,45.0,28.0
220.0,152.0,45.0,28.0
219.0,153.0,46.0,28.0
217.0,153.0,47.0,27.0
216.0,153.0,48.0,27.0
215.0,153.0,48.0,27.0
214.0,153.0,49.0,27.0
213.0,154.0,50.0,27.0
212.0,154.0,51.0,27.0
211.0,154.0,51.0,27.0
210.0,154.0,52.0,27.0
209.0,154.0,53.0,27.0
208.0,155.0,54.0,27.0
206.0,155.0,54.0,26.0
205.0,155.0,55.0,26.0
203.0,155.0,55.0,26.0
202.0,155.0,56.0,25.0
200.0,156.0,56.0,25.0
199.0,156.0,57.0,25.0
198.0,156.0,58.0,25.0
196.0,156.0,58.0,24.0
195.0,156.0,59.0,24.0
193.0,157.0,59.0,24.0
192.0,157.0,60.0,24.0
190.0,157.0,60.0,23.0
189.0,157.0,61.0,23.0
188.0,157.0,62.0,23.0
186.0,158.0,62.0,23.0
185.0,158.0,63.0,22.0
183.0,158.0,63.0,22.0
182.0,158.0,64.0,22.0
181.0,159.0,65.0,22.0
179.0,158.0,64.0,22.0
178.0,158.0,64.0,22.0
176.0,158.0,64.0,22.0
175.0,158.0,64.0,22.0
173.0,158.0,64.0,22.0
172.0,158.0,64.0,22.0
171.0,158.0,64.0,22.0
169.0,158.0,64.0,22.0
168.0,158.0,63.0,22.0
166.0,158.0,63.0,22.0
165.0,158.0,63.0,22.0
164.0,158.0,63.0,22.0
162.0,158.0,63.0,22.0
161.0,158.0,63.0,22.0
159.0,158.0,63.0,22.0
158.0,158.0,63.0,22.0
157.0,158.0,63.0,22.0
155.0,157.0,62.0,22.0
154.0,157.0,62.0,22.0
153.0,157.0,62.0,22.0
152.0,157.0,61.0,22.0
150.0,156.0,61.0,22.0
149.0,156.0,61.0,22.0
148.0,156.0,60.0,22.0
147.0,156.0,60.0,22.0
145.0,156.0,60.0,22.0
144.0,155.0,59.0,22.0
143.0,155.0,59.0,22.0
142.0,155.0,59.0,22.0
140.0,155.0,58.0,22.0
139.0,155.0,58.0,22.0
138.0,154.0,58.0,22.0
137.0,154.0,57.0,22.0
135.0,154.0,57.0,22.0
134.0,154.0,57.0,22.0
133.0,154.0,56.0,22.0
132.0,153.0,56.0,22.0
130.0,153.0,56.0,22.0
129.0,153.0,55.0,22.0
128.0,153.0,55.0,22.0
127.0,153.0,55.0,23.0
125.0,152.0,54.0,22.0
124.0,152.0,54.0,22.0
123.0,152.0,54.0,22.0
121.0,152.0,53.0,22.0
120.0,152.0,53.0,22.0
119.0,151.0,53.0,21.0
118.0,151.0,53.0,21.0
116.0,151.0,52.0,21.0
115.0,151.0,52.0,21.0
114.0,151.0,52.0,21.0
112.0,151.0,51.0,20.0
111.0,150.0,51.0,20.0
110.0,150.0,51.0,20.0
109.0,150.0,51.0,20.0
107.0,150.0,50.0,20.0
106.0,150.0,50.0,19.0
105.0,150.0,50.0,19.0
103.0,149.0,49.0,19.0
102.0,149.0,49.0,19.0
101.0,149.0,49.0,19.0
100.0,149.0,49.0,18.0
98.0,149.0,48.0,18.0
97.0,149.0,48.0,18.0
96.0,148.0,48.0,18.0
94.0,148.0,47.0,18.0
93.0,148.0,47.0,17.0
92.0,148.0,47.0,17.0
91.0,148.0,47.0,17.0
89.0,148.0,46.0,17.0
88.0,147.0,46.0,17.0
87.0,147.0,46.0,16.0
85.0,147.0,45.0,16.0
84.0,147.0,45.0,16.0
83.0,147.0,45.0,16.0
82.0,147.0,45.0,16.0
80.0,146.0,44.0,15.0
79.0,146.0,44.0,15.0
78.0,146.0,44.0,15.0
76.0,146.0,44.0,15.0
75.0,145.0,44.0,15.0
74.0,145.0,44.0,15.0
72.0,145.0,43.0,15.0
71.0,145.0,43.0,15.0
70.0,144.0,43.0,15.0
68.0,144.0,43.0,15.0
67.0,144.0,43.0,15.0
66.0,144.0,43.0,15.0
64.0,143.0,43.0,15.0
63.0,143.0,42.0,15.0
62.0,143.0,42.0,15.0
60.0,143.0,42.0,15.0
59.0,142.0,42.0,15.0
58.0,142.0,42.0,15.0
56.0,142.0,42.0,15.0
55.0,142.0,41.0,15.0
54.0,141.0,41.0,15.0
52.0,141.0,41.0,15.0
51.0,141.0,41.0,15.0
50.0,141.0,41.0,15.0
48.0,140.0,41.0,15.0
47.0,140.0,41.0,15.0
46.0,140.0,40.0,14.0
44.0,140.0,40.0,14.0
43.0,139.0,40.0,14.0
42.0,139.0,40.0,14.0
40.0,139.0,40.0,14.0
39.0,139.0,40.0,14.0
38.0,138.0,39.0,14.0
36.0,138.0,39.0,14.0
35.0,138.0,39.0,14.0
34.0,138.0,39.0,14.0
32.0,137.0,39.0,14.0
31.0,137.0,39.0,14.0
30.0,137.0,38.0,14.0
28.0,137.0,38.0,14.0
27.0,136.0,38.0,14.0
26.0,136.0,38.0,14.0
24.0,136.0,38.0,14.0
23.0,136.0,38.0,14.0
22.0,135.0,38.0,14.0
20.0,135.0,37.0,14.0
19.0,135.0,37.0,14.0
18.0,135.0,37.0,14.0
16.0,134.0,37.0,14.0
15.0,134.0,37.0,14.0
14.0,134.0,37.0,14.0
13.0,134.0,37.0,14.0
12.0,134.0,36.0,13.0
11.0,134.0,36.0,13.0
10.0,134.0,36.0,13.0
9.0,134.0,36.0,13.0
8.0,134.0,36.0,13.0
7.0,134.0,36.0,13.0
